,Timestamp,InventoryType,Ad - Length,Ad- Width,Ad Size,Ad Type,Platform,Device Type,Format,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Fee,Revenue,CTR,CPM,CPC,Kmeans_Clusters
6991,2020-9-11-22,Format3,480,70,33600,Inter220,Web,Mobile,Display,2118100,1119944,1082422,2877,1044.44,0.35,678.88,0.2657928238709117,0.9649101736660933,0.36303093500173794,0
6992,2020-10-4-22,Format3,480,70,33600,Inter226,Web,Mobile,Video,3374495,853254,786938,5145,1044.46,0.35,678.9,0.6537999181638198,1.3272456025760608,0.20300485908649174,0
6993,2020-11-8-6,Format3,480,70,33600,Inter226,Web,Mobile,Display,1128257,459816,430888,1984,1044.56,0.35,678.96,0.4604444774512171,2.424203041161508,0.526491935483871,0
6994,2020-10-24-23,Format6,336,250,84000,Inter228,Video,Mobile,Display,3135402,1008895,942352,4910,1044.86,0.35,679.16,0.5210367251303122,1.1087788851724194,0.21280244399185333,0
6995,2020-10-13-4,Format6,336,250,84000,Inter218,App,Mobile,Display,879565,557657,542389,1540,1045.39,0.35,679.5,0.2839290619831892,1.9273805331597802,0.6788246753246754,0
6996,2020-10-1-1,Format5,720,300,216000,Inter221,App,Mobile,Display,220767,131513,114626,10201,1045.51,0.35,679.58,8.899377104670842,9.121054560047458,0.10249093226154299,4
6997,2020-9-18-16,Format5,720,300,216000,Inter223,Web,Mobile,Video,301122,139526,118753,12804,1045.87,0.35,679.82,10.782043401008817,8.807103820535058,0.0816830677913152,4
6998,2020-11-20-6,Format3,480,70,33600,Inter223,Web,Mobile,Video,626570,349360,336461,1274,1045.9,0.35,679.83,0.3786471537563046,3.1085326382552516,0.8209576138147567,0
6999,2020-9-13-4,Format1,300,250,75000,Inter218,App,Mobile,Display,849870,575222,557013,1370,1046.15,0.35,680.0,0.24595476227664345,1.8781428799686903,0.7636131386861315,0
7000,2020-10-29-23,Format3,480,70,33600,Inter224,Web,Desktop,Video,3070289,960674,894187,3962,1046.88,0.35,680.47,0.4430840528882661,1.1707618205140535,0.2642301867743564,0
7001,2020-10-10-5,Format4,120,600,72000,Inter218,App,Mobile,Display,96847,68674,55730,8014,1047.06,0.35,680.59,14.380046653507986,18.788085411806925,0.13065385575243324,1
7002,2020-11-3-18,Format6,336,250,84000,Inter224,Web,Desktop,Display,185153,108960,91746,17395,1047.29,0.35,680.74,18.959954657423758,11.415102565779433,0.06020638114400689,4
7003,2020-10-30-14,Format5,720,300,216000,Inter217,Web,Desktop,Video,216706,121263,97309,11823,1047.66,0.35,680.98,12.149955297043439,10.766321717415657,0.08861202740421213,4
7004,2020-9-19-14,Format3,480,70,33600,Inter220,Web,Mobile,Video,1025788,561277,540653,2921,1048.27,0.35,681.38,0.5402725962863426,1.9388961126637603,0.3588736733995207,0
7005,2020-10-10-14,Format3,480,70,33600,Inter229,Video,Desktop,Video,1168640,580260,555048,2822,1048.67,0.35,681.64,0.5084244966201121,1.8893320938008966,0.37160524450744153,0
7006,2020-10-20-5,Format4,120,600,72000,Inter228,Video,Mobile,Video,88035,65060,53668,6990,1048.79,0.35,681.71,13.024521129909816,19.542185287322056,0.1500414878397711,1
7007,2020-11-1-15,Format5,720,300,216000,Inter218,App,Mobile,Video,488003,170432,139158,17764,1048.84,0.35,681.75,12.765345865850328,7.537044223113295,0.05904300833145688,4
7008,2020-11-23-2,Format1,300,250,75000,Inter217,Web,Desktop,Display,1095322,570863,559642,1206,1048.98,0.35,681.84,0.21549490567184024,1.8743768337615834,0.8698009950248756,0
7009,2020-9-18-15,Format5,720,300,216000,Inter217,Web,Desktop,Display,228382,125393,109483,14209,1049.89,0.35,682.43,12.978270599088443,9.589525314432379,0.07388908438313746,4
7010,2020-9-11-9,Format5,720,300,216000,Inter217,Web,Desktop,Display,145257,91551,78763,10161,1049.92,0.35,682.45,12.900727498952556,13.330116933077715,0.10332841255781912,4
7011,2020-9-17-4,Format4,120,600,72000,Inter225,Video,Mobile,Display,73466,60899,51841,7454,1050.01,0.35,682.5,14.378580660095292,20.254431820373835,0.1408653072176013,1
7012,2020-10-9-12,Format6,336,250,84000,Inter222,Video,Desktop,Video,979740,473536,451903,2197,1050.08,0.35,682.55,0.48616627904660953,2.3236845075159933,0.477960855712335,0
7013,2020-10-6-23,Format5,720,300,216000,Inter223,Web,Mobile,Video,366197,148363,131137,17354,1050.12,0.35,682.58,13.233488641649574,8.007808627618443,0.0605116975913334,4
7014,2020-11-19-23,Format3,480,70,33600,Inter226,Web,Mobile,Display,3351568,1237916,1159897,4879,1050.25,0.35,682.67,0.42064079827777806,0.9054683303776111,0.2152592744414839,0
7015,2020-9-11-4,Format4,120,600,72000,Inter220,Web,Mobile,Video,68686,53455,44660,8436,1050.35,0.35,682.73,18.889386475593373,23.518808777429467,0.1245080606922712,1
7016,2020-9-27-23,Format5,720,300,216000,Inter226,Web,Mobile,Display,345167,148575,130669,17183,1050.66,0.35,682.93,13.150020280250097,8.04062172359167,0.06114531804690683,4
7017,2020-10-5-6,Format4,120,600,72000,Inter229,Video,Desktop,Display,93298,71320,59530,8074,1050.7,0.35,682.96,13.562909457416428,17.649924407861583,0.1301337626950706,1
7018,2020-10-13-12,Format5,720,300,216000,Inter226,Web,Mobile,Display,170924,104144,80192,9982,1051.13,0.35,683.24,12.447625698324021,13.107666600159618,0.10530254458024445,4
7019,2020-9-22-0,Format5,720,300,216000,Inter224,Web,Desktop,Video,174000,107597,95308,10285,1051.24,0.35,683.31,10.791329164393336,11.029924035757755,0.10221098687408849,4
7020,2020-9-4-23,Format3,480,70,33600,Inter219,Video,Desktop,Display,2646163,1024552,939643,4320,1051.26,0.35,683.32,0.4597490749146218,1.1187866029970956,0.24334722222222221,0
7021,2020-9-22-4,Format1,300,250,75000,Inter226,Web,Mobile,Display,858481,579412,557950,1427,1051.35,0.35,683.37,0.2557576843803208,1.8843086298055378,0.7367554309740714,0
7022,2020-11-9-4,Format1,300,250,75000,Inter227,App,Mobile,Display,1398226,651631,632418,1575,1051.42,0.35,683.42,0.24904414485356205,1.6625396494090936,0.667568253968254,0
7023,2020-10-4-4,Format1,300,250,75000,Inter225,Video,Mobile,Display,940526,639736,620398,1541,1051.52,0.35,683.49,0.2483889374240407,1.6949119758606572,0.6823621025308241,0
7024,2020-10-9-23,Format3,480,70,33600,Inter220,Web,Mobile,Display,2819416,945758,865748,4697,1052.2,0.35,683.93,0.542536627286462,1.215365210199735,0.22401532893336173,0
7025,2020-9-11-5,Format6,336,250,84000,Inter229,Video,Desktop,Video,60337,49800,41327,6851,1052.34,0.35,684.02,16.577540106951872,25.463740411837296,0.15360385345205077,1
7026,2020-9-13-23,Format5,720,300,216000,Inter222,Video,Desktop,Video,444376,169528,144159,15015,1052.89,0.35,684.38,10.415582793998293,7.303671640341569,0.07012254412254412,4
7027,2020-11-5-14,Format4,120,600,72000,Inter221,App,Mobile,Display,65501,55747,46076,11605,1053.06,0.35,684.49,25.186648146540495,22.85484851115548,0.09074192158552348,1
7028,2020-11-5-12,Format3,480,70,33600,Inter219,Video,Desktop,Video,1057771,543929,524324,2592,1053.08,0.35,684.5,0.49435082124793067,2.008452788733684,0.40628086419753084,0
7029,2020-9-10-12,Format7,300,600,180000,Inter223,Web,Mobile,Video,974056,517737,499733,2532,1053.1,0.35,684.52,0.5066705620801508,2.107325311716456,0.4159162717219589,0
7030,2020-11-10-23,Format3,480,70,33600,Inter219,Video,Desktop,Display,3665085,1200167,1105725,4947,1053.49,0.35,684.77,0.447398765515838,0.9527595016844153,0.2129553264604811,0
7031,2020-10-8-4,Format1,300,250,75000,Inter226,Web,Mobile,Video,930731,602003,585048,1536,1054.0,0.35,685.1,0.2625425606104115,1.801561581271964,0.6861979166666666,0
7032,2020-9-19-12,Format3,480,70,33600,Inter224,Web,Desktop,Video,907928,521188,501896,2760,1054.11,0.35,685.17,0.5499147233689848,2.1002558298930456,0.3819239130434782,0
7033,2020-11-6-12,Format3,480,70,33600,Inter227,App,Mobile,Video,960092,502676,483420,2551,1054.55,0.35,685.46,0.527698481651566,2.1814364320880393,0.4133869070952567,0
7034,2020-9-21-1,Format5,720,300,216000,Inter227,App,Mobile,Video,216008,125449,106316,9938,1055.08,0.35,685.8,9.347605252266828,9.92400015049475,0.1061662306299054,4
7035,2020-10-29-18,Format4,120,600,72000,Inter226,Web,Mobile,Video,105290,82836,67971,13397,1055.1,0.35,685.81,19.709876270762532,15.52279648673699,0.07875643800850936,1
7036,2020-9-22-7,Format5,720,300,216000,Inter221,App,Mobile,Video,190553,105258,91137,11346,1055.16,0.35,685.85,12.449389380822279,11.577734619309393,0.09299841353781069,4
7037,2020-9-4-14,Format5,720,300,216000,inter230,Video,Mobile,Video,132141,90673,80059,11778,1055.2,0.35,685.88,14.711650158008469,13.180279543836422,0.08959076243844456,4
7038,2020-10-8-12,Format5,720,300,216000,Inter217,Web,Desktop,Display,185065,104467,87327,10869,1055.61,0.35,686.15,12.446322443230615,12.088014016283623,0.09712117030085564,4
7039,2020-9-21-5,Format4,120,600,72000,Inter217,Web,Desktop,Video,80146,65138,54828,7936,1055.65,0.35,686.17,14.474356168381119,19.25384839862844,0.13302041330645162,1
7040,2020-10-14-13,Format3,480,70,33600,Inter219,Video,Desktop,Video,1144709,561739,540224,2416,1055.75,0.35,686.24,0.44722189314062316,1.9542819274967422,0.43698261589403975,0
7041,2020-10-13-23,Format5,720,300,216000,Inter226,Web,Mobile,Display,509790,178800,148286,14891,1057.11,0.35,687.12,10.042080843774867,7.1288590966106025,0.07098985964676649,4
7042,2020-9-16-11,Format3,480,70,33600,Inter225,Video,Mobile,Video,918842,500681,481819,2465,1057.3,0.35,687.24,0.5116029048252559,2.1943925000882074,0.4289249492900608,0
7043,2020-10-7-10,Format5,720,300,216000,Inter228,Video,Mobile,Video,197557,113828,96505,12102,1057.58,0.35,687.43,12.540282886897053,10.958810424330345,0.08738886134523219,4
7044,2020-10-16-5,Format4,120,600,72000,Inter219,Video,Desktop,Video,77361,62918,51066,7249,1057.93,0.35,687.65,14.195355030744528,20.716915364430346,0.14594150917367912,1
7045,2020-10-24-13,Format3,480,70,33600,Inter217,Web,Desktop,Video,1041497,539090,518514,2526,1057.96,0.35,687.67,0.4871613881206679,2.040369208931678,0.41882818685669043,0
7046,2020-9-21-22,Format5,720,300,216000,Inter229,Video,Desktop,Display,583837,191314,160952,17284,1058.36,0.35,687.93,10.73860529847408,6.575625031065162,0.06123351076139782,4
7047,2020-10-1-1,Format1,300,250,75000,Inter227,App,Mobile,Video,1303395,742478,730915,1401,1058.65,0.35,688.12,0.19167755484563867,1.4483900316726297,0.7556388294075661,0
7048,2020-9-10-13,Format3,480,70,33600,inter230,Video,Mobile,Display,1028024,544687,525085,2599,1058.93,0.35,688.3,0.49496748145538344,2.0166830132264297,0.40743747595228935,0
7049,2020-9-12-4,Format1,300,250,75000,Inter229,Video,Desktop,Video,850327,565310,546915,1442,1059.09,0.35,688.41,0.26366071510198114,1.9364800746002575,0.7344590846047157,0
7050,2020-11-1-12,Format4,120,600,72000,inter230,Video,Mobile,Video,174943,118070,100090,18730,1059.3,0.35,688.55,18.713158157658107,10.583474872614646,0.05655632674853176,1
7051,2020-11-3-16,Format4,120,600,72000,Inter223,Web,Mobile,Video,160540,100258,85061,16157,1059.44,0.35,688.64,18.994603872515018,12.455061661631065,0.06557157888221823,1
7052,2020-10-22-11,Format3,480,70,33600,Inter228,Video,Mobile,Video,956066,514058,491337,2352,1059.47,0.35,688.66,0.4786938496388426,2.156300054748574,0.45045493197278913,0
7053,2020-11-5-4,Format6,336,250,84000,Inter228,Video,Mobile,Display,972653,562306,547285,1388,1059.5,0.35,688.67,0.2536155750660077,1.9359200416601954,0.763328530259366,0
7054,2020-9-30-23,Format5,720,300,216000,Inter221,App,Mobile,Display,505187,178011,153652,15512,1059.73,0.35,688.82,10.095540572202118,6.896948949574362,0.06831678700361012,4
7055,2020-9-4-23,Format7,300,600,180000,Inter226,Web,Mobile,Display,426773,147544,128231,14292,1059.77,0.35,688.85,11.145510835913312,8.264538216187974,0.07415127343968654,4
7056,2020-9-1-21,Format6,336,250,84000,Inter229,Video,Desktop,Display,534007,170848,152097,20790,1060.47,0.35,689.3,13.668908656975482,6.972326870352473,0.05100865800865801,4
7057,2020-9-20-23,Format6,336,250,84000,Inter227,App,Mobile,Display,2784905,883890,820407,5613,1061.65,0.35,690.07,0.6841726118865392,1.2940528298759033,0.1891412791733476,0
7058,2020-9-19-4,Format1,300,250,75000,Inter221,App,Mobile,Display,877365,584067,563371,1330,1061.72,0.35,690.12,0.23607888939970287,1.8845840485221994,0.7982857142857143,0
7059,2020-10-2-1,Format1,300,250,75000,Inter219,Video,Desktop,Video,1286719,764755,753838,1419,1062.87,0.35,690.87,0.18823672990748674,1.4099448422605387,0.7490274841437632,0
7060,2020-10-2-23,Format5,720,300,216000,Inter223,Web,Mobile,Display,508963,176672,152449,14976,1062.94,0.35,690.91,9.823613142755939,6.972430124172675,0.07097622863247864,4
7061,2020-10-30-13,Format5,720,300,216000,Inter217,Web,Desktop,Display,210111,119919,96556,12074,1063.19,0.35,691.08,12.504660507891794,11.01112307883508,0.08805615371873447,4
7062,2020-11-5-3,Format1,300,250,75000,Inter227,App,Mobile,Video,1131310,657725,639507,1560,1063.72,0.35,691.42,0.24393790842007984,1.6633437945167138,0.6818717948717948,0
7063,2020-10-30-11,Format5,720,300,216000,Inter224,Web,Desktop,Video,190706,110519,89304,11824,1063.72,0.35,691.42,13.240168413508913,11.911224581205769,0.08996278755074426,4
7064,2020-9-14-3,Format1,300,250,75000,Inter220,Web,Mobile,Video,1034726,676251,659351,1648,1064.26,0.35,691.77,0.24994274673125544,1.6141023521614435,0.6457888349514563,0
7065,2020-9-13-5,Format4,120,600,72000,Inter218,App,Mobile,Display,68709,56712,47744,6855,1064.39,0.35,691.85,14.35782506702413,22.293691353887404,0.15527206418672504,1
7066,2020-10-29-20,Format6,336,250,84000,Inter221,App,Mobile,Display,120705,93834,76831,14561,1064.6,0.35,691.99,18.95198552667543,13.8563860941547,0.07311311036329922,4
7067,2020-11-2-17,Format5,720,300,216000,Inter222,Video,Desktop,Display,543007,174710,144927,18397,1064.73,0.35,692.08,12.693976967714782,7.346664182657476,0.057875197042996145,4
7068,2020-10-5-1,Format5,720,300,216000,Inter223,Web,Mobile,Display,235149,137121,113771,10678,1064.82,0.35,692.14,9.38552003586151,9.359327069288307,0.09972092152088405,4
7069,2020-11-19-23,Format6,336,250,84000,Inter228,Video,Mobile,Video,326423,141519,119381,16129,1064.86,0.35,692.16,13.510525125438722,8.919844866436032,0.06602145204290408,4
7070,2020-10-7-7,Format5,720,300,216000,Inter217,Web,Desktop,Display,142026,94264,83005,12432,1064.96,0.35,692.22,14.97741099933739,12.830070477682069,0.08566280566280567,4
7071,2020-10-29-22,Format3,480,70,33600,Inter227,App,Mobile,Display,2699711,1146438,1108823,3984,1065.52,0.35,692.59,0.3592999062970375,0.9609468779056712,0.26744979919678713,0
7072,2020-9-6-3,Format1,300,250,75000,Inter224,Web,Desktop,Video,974252,663949,645090,1634,1066.13,0.35,692.99,0.25329798942783177,1.6526841215954364,0.652466340269278,0
7073,2020-9-26-6,Format5,720,300,216000,Inter224,Web,Desktop,Display,108054,78877,67863,9914,1066.36,0.35,693.13,14.608844289229772,15.7134226308887,0.10756102481339519,4
7074,2020-9-5-14,Format5,720,300,216000,Inter219,Video,Desktop,Display,126425,90863,79980,11294,1066.59,0.35,693.28,14.12103025756439,13.335708927231806,0.09443863998583318,4
7075,2020-10-31-9,Format4,120,600,72000,Inter220,Web,Mobile,Display,66568,56144,46991,11664,1066.7,0.35,693.35,24.82177438232853,22.7000915068843,0.09145233196159122,1
7076,2020-10-22-23,Format5,720,300,216000,Inter218,App,Mobile,Video,546518,169923,144305,15359,1066.79,0.35,693.42,10.643428848619244,7.392605938810159,0.06945699589817045,4
7077,2020-10-9-14,Format6,336,250,84000,inter230,Video,Mobile,Display,1046362,492610,471730,2298,1066.95,0.35,693.52,0.4871430691285269,2.261781103597397,0.4642950391644909,0
7078,2020-9-22-4,Format4,120,600,72000,Inter227,App,Mobile,Display,83795,65770,55627,7946,1067.73,0.35,694.03,14.284430222733565,19.194455929674437,0.13437326956959478,1
7079,2020-9-9-15,Format5,720,300,216000,Inter221,App,Mobile,Video,212285,120222,100609,11031,1068.03,0.35,694.22,10.964227852379011,10.615650687314256,0.09682077780799564,4
7080,2020-9-24-3,Format1,300,250,75000,Inter219,Video,Desktop,Video,887520,612935,593206,1366,1068.48,0.35,694.51,0.23027413748343745,1.8011955374692772,0.7821961932650073,0
7081,2020-10-9-7,Format6,336,250,84000,Inter224,Web,Desktop,Video,876732,459668,440375,2185,1068.92,0.35,694.8,0.4961680386034629,2.427294919103037,0.48920823798627006,0
7082,2020-10-3-22,Format3,480,70,33600,Inter221,App,Mobile,Display,3407807,854677,783368,5565,1069.3,0.35,695.05,0.7103940931975776,1.3650034211251927,0.19214734950584006,0
7083,2020-10-2-6,Format5,720,300,216000,Inter217,Web,Desktop,Display,106640,76523,66878,9230,1069.36,0.35,695.08,13.801250037381502,15.989712611023055,0.11585698808234018,4
7084,2020-10-11-1,Format3,480,70,33600,Inter227,App,Mobile,Video,1588024,653631,613106,2658,1069.48,0.35,695.16,0.4335302541485485,1.7443639435921356,0.40236267870579384,0
7085,2020-10-7-14,Format5,720,300,216000,Inter221,App,Mobile,Display,200093,109982,91760,10897,1069.74,0.35,695.33,11.875544899738449,11.658020924149955,0.09816830320271634,4
7086,2020-10-7-13,Format6,336,250,84000,Inter226,Web,Mobile,Display,1100102,546535,524490,2963,1069.93,0.35,695.46,0.5649297412724742,2.0399435642242945,0.3610968612892339,0
7087,2020-10-16-12,Format3,480,70,33600,Inter228,Video,Mobile,Video,997663,559776,535336,2407,1070.23,0.35,695.65,0.4496241612744146,1.999174350314569,0.44463232239302036,0
7088,2020-9-15-22,Format5,720,300,216000,Inter225,Video,Mobile,Video,363420,152825,135238,16620,1070.34,0.35,695.72,12.289445274257234,7.914491489078513,0.06440072202166064,4
7089,2020-10-25-23,Format5,720,300,216000,Inter219,Video,Desktop,Video,589286,186180,149990,15821,1070.67,0.35,695.93,10.54803653576905,7.138275885059005,0.06767397762467607,4
7090,2020-11-24-6,Format5,720,300,216000,Inter225,Video,Mobile,Video,85839,64663,57046,10779,1071.3,0.35,696.35,18.895277495354627,18.779581390456823,0.09938769830225438,4
7091,2020-9-11-22,Format5,720,300,216000,Inter229,Video,Desktop,Video,572016,177518,151378,14352,1072.12,0.35,696.88,9.480902112592318,7.082402991187622,0.07470178372352285,4
7092,2020-10-23-23,Format3,480,70,33600,Inter219,Video,Desktop,Display,3150963,1025994,959761,4828,1072.18,0.35,696.91,0.5030419031404694,1.1171322860587167,0.22207539353769679,0
7093,2020-9-3-10,Format3,480,70,33600,Inter220,Web,Mobile,Display,680632,452861,432336,2132,1072.37,0.35,697.04,0.4931349690981089,2.4804087561526216,0.5029878048780487,0
7094,2020-11-8-1,Format6,336,250,84000,Inter220,Web,Mobile,Video,1741335,661275,610301,2357,1072.39,0.35,697.05,0.38620287366397893,1.757149341062853,0.45498090793381424,0
7095,2020-10-15-23,Format5,720,300,216000,Inter221,App,Mobile,Display,512758,177159,148535,14322,1072.52,0.35,697.14,9.642171878681792,7.220655064462921,0.07488618907973747,4
7096,2020-10-24-1,Format5,720,300,216000,Inter224,Web,Desktop,Video,210005,124781,103951,9579,1072.53,0.35,697.15,9.214918567401948,10.317649661859914,0.1119668023802067,4
7097,2020-9-27-23,Format3,480,70,33600,Inter223,Web,Mobile,Display,2938942,997022,900992,4652,1072.63,0.35,697.21,0.5163197897428612,1.1904989167495383,0.2305739466895959,0
7098,2020-10-18-1,Format3,480,70,33600,Inter217,Web,Desktop,Display,1572868,611701,563974,2697,1073.5,0.35,697.78,0.4782135346664917,1.903456542322873,0.39803485354097146,0
7099,2020-9-8-4,Format4,120,600,72000,Inter227,App,Mobile,Video,76620,60411,51281,8840,1073.73,0.35,697.92,17.238353386244416,20.938164232366763,0.12146266968325792,1
7100,2020-11-9-5,Format4,120,600,72000,Inter223,Web,Mobile,Video,97964,76336,61638,7637,1074.24,0.35,698.25,12.39008403906681,17.428209870534413,0.14066256383396622,1
